selection,environment,run,index,plate,row,column,group,population,background,ploidy,cross,cross_rep,selection_rep,time,assignment,isolate,gene,genotype_short,genotype_long,amino_acids,mating,auxotrophy,abs_growth_rate,abs_doubling_time,norm_growth_rate,norm_doubling_time
RM,SC,5,5050,3,9,10,parents,,WA/WA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.142182313378,2.81418608133,0.588780142574,0.764199079562
RM,SC,5,5050,3,9,10,parents,,WA/WA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.142182313378,2.81418608133,0.588780142574,0.764199079562
RM,SC,5,5054,3,9,14,parents,,NA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.275117374985,1.86188083923,0.891644617176,0.16545928519
RM,SC,5,5054,3,9,14,parents,,NA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.275117374985,1.86188083923,0.891644617176,0.16545928519
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,CTF8,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,DEP1,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,INP54,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,KOG1,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5058,3,9,18,parents,,WA/NA,diploid,,,,,,,YNR066C,,WT,,MATa/α,,0.289119798331,1.79026068989,0.946071017164,0.0799796108315
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,CTF8,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,DEP1,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,INP54,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,KOG1,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5062,3,9,22,parents,,WA/NA,diploid,,,,,,,YNR066C,,WT,,MATa/α,,0.292341812141,1.77427190976,0.936303647483,0.0949516167069
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,CTF8,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,DEP1,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,FPR1,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,INP54,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,TOR1,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5066,3,9,26,constructs,,WA,haploid,,,,,,,YNR066C,,WT,,MATα,,0.216520491614,2.20742452605,0.765459107674,0.385602786701
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,CTF8,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,DEP1,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,FPR1,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,INP54,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,TOR1,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5070,3,9,30,constructs,,NA,haploid,,,,,,,YNR066C,,WT,,MATα,,0.320507456047,1.64157017587,1.02857584678,-0.0406481815538
RM,SC,5,5074,3,9,34,constructs,,WA,haploid,,,,,,,YNR066C,,ynr066cΔ,,MATa,,0.204638863381,2.28884793865,0.736974714294,0.440312973788
RM,SC,5,5078,3,9,38,constructs,,NA,haploid,,,,,,,YNR066C,,ynr066cΔ,,MATa,,0.326946903081,1.61287173709,1.062798059,-0.0878674981312
RM,SC,5,5082,3,9,42,constructs,,WA/NA,diploid,,,,,,,YNR066C,,ynr066cΔ WA/YNR066C NA,,MATa/α,,0.280930871697,1.83171292291,0.966906729467,0.0485513648807
RM,SC,5,5086,3,9,46,constructs,,WA/NA,diploid,,,,,,,YNR066C,,YNR066C WA/ynr066cΔ NA,,MATa/α,,0.222706920694,2.16678170382,0.822242818582,0.282363592181
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,CTF8,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,DEP1,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,FPR1,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,INP54,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,TOR1,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5138,3,11,2,parents,,WA,haploid,,,,,,,YNR066C,,WT,,MATα,lys2,0.149682340597,2.74002407146,0.620170768814,0.689262567454
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,CTF8,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,DEP1,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,FPR1,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,INP54,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,TOR1,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5142,3,11,6,parents,,NA,haploid,,,,,,,YNR066C,,WT,,MATα,lys2,0.314516526184,1.66879226978,0.998400685823,0.00230916966885
RM,SC,5,5146,3,11,10,parents,,WA/WA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.15428161084,2.69636198068,0.619601802101,0.6905867547
RM,SC,5,5146,3,11,10,parents,,WA/WA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.15428161084,2.69636198068,0.619601802101,0.6905867547
RM,SC,5,5150,3,11,14,parents,,NA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.272094372391,1.87782097662,0.881388106166,0.182150666495
RM,SC,5,5150,3,11,14,parents,,NA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.272094372391,1.87782097662,0.881388106166,0.182150666495
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,CTF8,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,DEP1,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,INP54,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,KOG1,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5154,3,11,18,parents,,WA/NA,diploid,,,,,,,YNR066C,,WT,,MATa/α,,0.303288742225,1.72123614733,0.962882297863,0.0545686401909
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,CTF8,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,DEP1,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,FPR1,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,INP54,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,KOG1,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,TOR1,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5158,3,11,22,parents,,WA/NA,diploid,,,,,,,YNR066C,,WT,,MATa/α,,0.289278389293,1.78946954495,0.92431259911,0.113547246584
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,CTF8,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,DEP1,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,FPR1,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,INP54,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,TOR1,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5162,3,11,26,constructs,,WA,haploid,,,,,,,YNR066C,,WT,,MATα,,0.211099368377,2.24400583283,0.757904550982,0.399911925245
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,CTF8,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,DEP1,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,FPR1,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,INP54,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,TOR1,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5166,3,11,30,constructs,,NA,haploid,,,,,,,YNR066C,,WT,,MATα,,0.333467306626,1.5843827694,1.06598253081,-0.0921837955819
RM,SC,5,5170,3,11,34,constructs,,WA,haploid,,,,,,,YNR066C,,ynr066cΔ,,MATa,,0.193056697716,2.37290348832,0.725935777097,0.462086174989
RM,SC,5,5174,3,11,38,constructs,,NA,haploid,,,,,,,YNR066C,,ynr066cΔ,,MATa,,0.337635424937,1.56646181436,1.10268238674,-0.141017301302
RM,SC,5,5178,3,11,42,constructs,,WA/NA,diploid,,,,,,,YNR066C,,ynr066cΔ WA/YNR066C NA,,MATa/α,,0.300081441976,1.7365739942,1.00240926091,-0.00347164839437
RM,SC,5,5182,3,11,46,constructs,,WA/NA,diploid,,,,,,,YNR066C,,YNR066C WA/ynr066cΔ NA,,MATa/α,,0.224476155771,2.15536588724,0.831719173912,0.265831603533
RM,SC,5,5234,3,13,2,constructs,,WA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.150220446528,2.73484690323,0.619231307495,0.691449680856
RM,SC,5,5238,3,13,6,constructs,,NA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.304514609152,1.7154166515,1.00772258526,-0.0110985357027
RM,SC,5,5242,3,13,10,constructs,,WA/WA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.150942187692,2.72793200561,0.613970801063,0.703758048679
RM,SC,5,5246,3,13,14,constructs,,NA/NA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.265907577921,1.91100320271,0.852176524974,0.230775784946
RM,SC,5,5250,3,13,18,constructs,,WA/NA,diploid,,,,,,,FPR1,,fpr1Δ WA/FPR1 NA,,MATa/α,,0.360927624522,1.47021852706,1.11371092222,-0.155374811488
RM,SC,5,5254,3,13,22,constructs,,WA/NA,diploid,,,,,,,FPR1,,FPR1 WA/fpr1Δ NA,,MATa/α,,0.315328240931,1.6650737107,0.979443209133,0.0299662514778
RM,SC,5,5258,3,13,26,constructs,,WA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,NaN,NaN,NaN,NaN
RM,SC,5,5262,3,13,30,constructs,,NA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,0.316789125826,1.65840528089,1.01216874555,-0.0174498316015
RM,SC,5,5266,3,13,34,constructs,,WA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.183979294361,2.44238468515,0.692041743633,0.531069031713
RM,SC,5,5270,3,13,38,constructs,,NA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.31717189034,1.6566631784,1.02846305496,-0.0404899694781
RM,SC,5,5274,3,13,42,constructs,,WA/WA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.119718717338,3.06227936784,0.564927338337,0.823862776672
RM,SC,5,5278,3,13,46,constructs,,NA/NA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.205990460355,2.27935056873,0.815684983788,0.293916001604
RM,SC,5,5330,3,15,2,constructs,,WA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.11443774073,3.12736517403,0.552252069972,0.856601173734
RM,SC,5,5334,3,15,6,constructs,,NA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.31219948893,1.67945991926,1.0250192452,-0.0356509972309
RM,SC,5,5338,3,15,10,constructs,,WA/WA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.160310076015,2.64106298842,0.624914955158,0.678268228505
RM,SC,5,5342,3,15,14,constructs,,NA/NA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.31652659251,1.65960138427,0.999730692677,0.00038858066567
RM,SC,5,5346,3,15,18,constructs,,WA/NA,diploid,,,,,,,FPR1,,fpr1Δ WA/FPR1 NA,,MATa/α,,0.323568689558,1.62785608417,1.01905562266,-0.0272327996374
RM,SC,5,5350,3,15,22,constructs,,WA/NA,diploid,,,,,,,FPR1,,FPR1 WA/fpr1Δ NA,,MATa/α,,0.317910825176,1.65330595239,0.997620684333,0.00343671705383
RM,SC,5,5354,3,15,26,constructs,,WA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,NaN,NaN,NaN,NaN
RM,SC,5,5358,3,15,30,constructs,,NA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,0.302537432814,1.72481443748,0.98194835169,0.026280950918
RM,SC,5,5362,3,15,34,constructs,,WA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.17638577218,2.50319390153,0.669888276126,0.578007591733
RM,SC,5,5366,3,15,38,constructs,,NA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.315662397047,1.66354568354,1.03395351419,-0.0481713245803
RM,SC,5,5370,3,15,42,constructs,,WA/WA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.117921049671,3.08410682317,0.573250652228,0.802762003624
RM,SC,5,5374,3,15,46,constructs,,NA/NA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.210136281768,2.25060281813,0.817039018531,0.2915231175
RM,SC,5,5426,3,17,2,constructs,,WA/NA,diploid,,,,,,,TOR1,,tor1Δ WA/TOR1 NA,,MATa/α,,0.26306374077,1.92651568567,0.896017357736,0.158401414304
RM,SC,5,5430,3,17,6,constructs,,WA/NA,diploid,,,,,,,TOR1,,TOR1 WA/tor1Δ NA,,MATa/α,,0.294149383555,1.76537908207,0.966310389983,0.0494414211856
RM,SC,5,5434,3,17,10,constructs,,WA/NA,diploid,F12,2,2,32,,6,TOR1,,tor1*Δ/TOR1,W2038C,MATa/α,,0.256827098073,1.96113066426,0.848378852352,0.237219435815
RM,SC,5,5438,3,17,14,constructs,,WA/NA,diploid,F12,2,2,32,,6,TOR1,,TOR1*/tor1Δ,W2038C,MATa/α,,0.268413995853,1.89746819525,0.914378364333,0.129136827423
RM,SC,5,5442,3,17,18,constructs,,WA,haploid,,,,,,,DEP1,,dep1Δ,,MATa,,0.141448273024,2.82165353226,0.609577300474,0.714118914338
RM,SC,5,5446,3,17,22,constructs,,NA,haploid,,,,,,,DEP1,,dep1Δ,,MATa,,0.152902893416,2.70931238749,0.633709055516,0.65810746352
RM,SC,5,5450,3,17,26,constructs,,WA/NA,diploid,,,,,,,DEP1,,dep1Δ WA/DEP1 NA,,MATa/α,,0.318138427229,1.65227345258,1.0191118642,-0.0273124195814
RM,SC,5,5454,3,17,30,constructs,,WA/NA,diploid,,,,,,,DEP1,,DEP1 WA/dep1Δ NA,,MATa/α,,NaN,NaN,NaN,NaN
RM,SC,5,5458,3,17,34,constructs,,WA,haploid,,,,,,,INP54,,inp54Δ,,MATa,,0.195058287421,2.35802279959,0.702520645759,0.509387470839
RM,SC,5,5462,3,17,38,constructs,,NA,haploid,,,,,,,INP54,,inp54Δ,,MATa,,0.305507958423,1.71071813243,0.999408717287,0.000853292931353
RM,SC,5,5466,3,17,42,constructs,,WA/NA,diploid,,,,,,,INP54,,inp54Δ WA/INP54 NA,,MATa/α,,0.294059546972,1.76581976492,1.02596998301,-0.0369885223741
RM,SC,5,5470,3,17,46,constructs,,WA/NA,diploid,,,,,,,INP54,,INP54 WA/inp54Δ NA,,MATa/α,,0.221219111505,2.17645206699,0.82760957556,0.272977757407
RM,SC,5,5522,3,19,2,constructs,,WA/NA,diploid,,,,,,,TOR1,,tor1Δ WA/TOR1 NA,,MATa/α,,0.266335968648,1.90868081735,0.904450560055,0.144886451867
RM,SC,5,5526,3,19,6,constructs,,WA/NA,diploid,,,,,,,TOR1,,TOR1 WA/tor1Δ NA,,MATa/α,,0.281934890195,1.82656606857,0.936862067401,0.0940914368909
RM,SC,5,5530,3,19,10,constructs,,WA/NA,diploid,F12,2,2,32,,6,TOR1,,tor1*Δ/TOR1,W2038C,MATa/α,,0.254877671025,1.97212310565,0.855811039091,0.224635806509
RM,SC,5,5534,3,19,14,constructs,,WA/NA,diploid,F12,2,2,32,,6,TOR1,,TOR1*/tor1Δ,W2038C,MATa/α,,0.248352872777,2.0095366599,0.856384523959,0.223669370404
RM,SC,5,5538,3,19,18,constructs,,WA,haploid,,,,,,,DEP1,,dep1Δ,,MATa,,0.127521686403,2.97118548149,0.576257650398,0.795214095995
RM,SC,5,5542,3,19,22,constructs,,NA,haploid,,,,,,,DEP1,,dep1Δ,,MATa,,0.144841809781,2.78744998655,0.614244444515,0.703115190581
RM,SC,5,5546,3,19,26,constructs,,WA/NA,diploid,,,,,,,DEP1,,dep1Δ WA/DEP1 NA,,MATa/α,,0.31643076794,1.66003820874,0.999895364752,0.0001509646518
RM,SC,5,5550,3,19,30,constructs,,WA/NA,diploid,,,,,,,DEP1,,DEP1 WA/dep1Δ NA,,MATa/α,,0.273174077407,1.87210750793,0.884217247868,0.177527218579
RM,SC,5,5554,3,19,34,constructs,,WA,haploid,,,,,,,INP54,,inp54Δ,,MATa,,0.173235111311,2.5291967296,0.652822875624,0.615236483087
RM,SC,5,5558,3,19,38,constructs,,NA,haploid,,,,,,,INP54,,inp54Δ,,MATa,,0.331510200063,1.59287483434,1.0704032155,-0.0981543549716
RM,SC,5,5562,3,19,42,constructs,,WA/NA,diploid,,,,,,,INP54,,inp54Δ WA/INP54 NA,,MATa/α,,0.283045484081,1.82089418888,0.999404663573,0.000859144676554
RM,SC,5,5566,3,19,46,constructs,,WA/NA,diploid,,,,,,,INP54,,INP54 WA/inp54Δ NA,,MATa/α,,0.229972439909,2.12046711715,0.858981586268,0.219300889816
RM,SC,5,5618,3,21,2,constructs,,WA/NA,diploid,,,,,,,KOG1,,kog1Δ WA/KOG1 NA,,MATa/α,,0.207531816002,2.26859556677,0.769872281226,0.377308966644
RM,SC,5,5622,3,21,6,constructs,,WA/NA,diploid,,,,,,,KOG1,,KOG1 WA/kog1Δ NA,,MATa/α,,0.268156798116,1.89885126691,0.886085075459,0.174482872348
RM,SC,5,5626,3,21,10,constructs,,WA,haploid,,,,,,,CTF8,,ctf8Δ,,MATa,,NaN,NaN,NaN,NaN
RM,SC,5,5630,3,21,14,constructs,,NA,haploid,,,,,,,CTF8,,ctf8Δ,,MATa,,0.278836203728,1.84251020388,0.941383726048,0.0871451818992
RM,SC,5,5634,3,21,18,constructs,,WA/NA,diploid,,,,,,,CTF8,,ctf8Δ WA/CTF8 NA,,MATa/α,,0.301582197888,1.72937682469,0.973335332604,0.0389911682576
RM,SC,5,5638,3,21,22,constructs,,WA/NA,diploid,,,,,,,CTF8,,CTF8 WA/ctf8Δ NA,,MATa/α,,0.306415049853,1.70644093661,1.02006637596,-0.028663031758
RM,SC,5,5642,3,21,26,constructs,,WA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.181181187015,2.46449493426,0.681683307243,0.552826439485
RM,SC,5,5646,3,21,30,constructs,,NA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,NaN,NaN,NaN,NaN
RM,SC,5,5650,3,21,34,constructs,,WA/WA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.140049666286,2.83598954916,0.585344413118,0.772642347307
RM,SC,5,5654,3,21,38,constructs,,NA/NA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.250203873758,1.99882396882,0.86433005289,0.210345770066
RM,SC,5,5658,3,21,42,constructs,,WA/NA,diploid,,,,,,,FPR1,,fpr1Δ WA/FPR1 NA,,MATa/α,,0.314772456248,1.66761878966,1.07870064944,-0.109294557614
RM,SC,5,5662,3,21,46,constructs,,WA/NA,diploid,,,,,,,FPR1,,FPR1 WA/fpr1Δ NA,,MATa/α,,0.276802422435,1.85307152612,1.00514475132,-0.00740327948262
RM,SC,5,5714,3,23,2,constructs,,WA/NA,diploid,,,,,,,KOG1,,kog1Δ WA/KOG1 NA,,MATa/α,,0.243253557149,2.03946719289,0.858094231782,0.220792008632
RM,SC,5,5718,3,23,6,constructs,,WA/NA,diploid,,,,,,,KOG1,,KOG1 WA/kog1Δ NA,,MATa/α,,0.25086249908,1.99503127354,0.851950289038,0.231158842664
RM,SC,5,5722,3,23,10,constructs,,WA,haploid,,,,,,,CTF8,,ctf8Δ,,MATa,,NaN,NaN,NaN,NaN
RM,SC,5,5726,3,23,14,constructs,,NA,haploid,,,,,,,CTF8,,ctf8Δ,,MATa,,0.253239821763,1.98142380962,0.900749472146,0.150802193678
RM,SC,5,5730,3,23,18,constructs,,WA/NA,diploid,,,,,,,CTF8,,ctf8Δ WA/CTF8 NA,,MATa/α,,0.280218768357,1.83537450775,0.944902500606,0.0817626217953
RM,SC,5,5734,3,23,22,constructs,,WA/NA,diploid,,,,,,,CTF8,,CTF8 WA/ctf8Δ NA,,MATa/α,,0.30394974979,1.71809526372,1.02225198417,-0.0317508631149
RM,SC,5,5738,3,23,26,constructs,,WA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.17495124304,2.51497517983,0.67562021169,0.565715606789
RM,SC,5,5742,3,23,30,constructs,,NA,haploid,,,,,,,FPR1,,fpr1Δ,,MATa,,0.336233711064,1.57246371729,1.11140198711,-0.152380724845
RM,SC,5,5746,3,23,34,constructs,,WA/WA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.130114865727,2.94214229436,0.587342877781,0.767725132168
RM,SC,5,5750,3,23,38,constructs,,NA/NA,diploid,,,,,,,FPR1,,fpr1Δ/FPR1,,MATa/α,,0.22551824073,2.1486839663,0.825122689418,0.277319441887
RM,SC,5,5754,3,23,42,constructs,,WA/NA,diploid,,,,,,,FPR1,,fpr1Δ WA/FPR1 NA,,MATa/α,,0.286940351984,1.80117722851,0.988655026987,0.0164608880337
RM,SC,5,5758,3,23,46,constructs,,WA/NA,diploid,,,,,,,FPR1,,FPR1 WA/fpr1Δ NA,,MATa/α,,0.247435369891,2.01487635238,0.934843247652,0.0972036173666
RM,SC,5,5810,3,25,2,constructs,,WA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,NaN,NaN,NaN,NaN
RM,SC,5,5814,3,25,6,constructs,,NA,haploid,,,,,,,FPR1,,fpr1::FPR1*,W66*,MATa,ura3,0.281905728834,1.82671529851,0.957262663028,0.063013255177
RM,SC,5,5818,3,25,10,constructs,,WA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.177388441697,2.49501608553,0.725836040305,0.462284401424
RM,SC,5,5822,3,25,14,constructs,,NA,haploid,,,,,,,TOR1,,tor1Δ,,MATa,,0.293780040495,1.7671917128,1.02216423478,-0.0316270178679
RM,SC,5,5826,3,25,18,constructs,,WA/WA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.181493345925,2.4620114391,0.730097287695,0.453839374561
RM,SC,5,5830,3,25,22,constructs,,NA/NA,diploid,,,,,,,TOR1,,tor1Δ/TOR1,,MATa/α,,0.227893506782,2.13356827545,0.829216033913,0.270180081885
RM,SC,5,5834,3,25,26,constructs,,WA/NA,diploid,,,,,,,TOR1,,tor1Δ WA/TOR1 NA,,MATa/α,,0.334927361683,1.57807985395,1.11730626764,-0.160024700813
RM,SC,5,5838,3,25,30,constructs,,WA/NA,diploid,,,,,,,TOR1,,TOR1 WA/tor1Δ NA,,MATa/α,,0.226543065307,2.14214276559,0.836879483763,0.256908214879
